4.199445371337046096e-02,2.848110512037334285e-02,3.088633691316338553e-02,6.783223827939005579e-02,3.198405853819798889e-02,7.070997189407443595e-02,4.894621674561255159e-02,6.240331960479419265e-02,5.105263636209832895e-02,7.724517260680081876e-02,8.800809256494902810e-02,4.049594213054080044e-02,2.066883902978877349e-02,1.552498336381585332e-02,8.276053901756462439e-02,7.312825421724611363e-02,5.286229285486436502e-02,4.842725419311838531e-02,7.056977744265777175e-02,7.357688899698364149e-02,6.688006058640991180e-02,1.128228161786394984e-01,7.609589308980059530e-02,6.161935916261469109e-02,4.239295967789084851e-02,8.129742574880129136e-02,5.084504364745630334e-02,3.245500089689748457e-02,8.200569153128979549e-02,4.147262419248114174e-02,5.898672138211935589e-02,4.363058018956849499e-02,9.771034135380238239e-02,3.708469734144788366e-02,7.061357167791514067e-02,3.173206752597047819e-02,5.573752222444594562e-02,3.367348291416840528e-02,2.893556752758674397e-02,4.900852712254988308e-02,5.965352006878489599e-02,3.736081348254559342e-02,9.170536564727832518e-02,9.250830139802793117e-02,6.834925488298512763e-02,9.604261223521166901e-02,7.288336986455672128e-02,6.396458505444657661e-02,7.602380729187013797e-02,6.876611248688689615e-02,2.218402835690353250e-02,5.552381194920122387e-02,3.579869245595781319e-02,9.729368598129710388e-02,9.960418523777517241e-02,9.056534334347250692e-02,7.898556557831024061e-02,5.314262618875855576e-02,8.753231612226888836e-02,6.452834901961553016e-02,9.568626373293305509e-02,2.486804899784791911e-02,2.140714206232243594e-02,9.321376102743234027e-02,2.559659744862518779e-02,4.251651572906890719e-02,4.026408015445780836e-02,1.307220958269938310e-02,-2.253973741773966730e-03,2.647567971637914547e-02,-1.364678094954752466e-02,-1.204716127847378637e-02,1.300411033613489524e-02,2.902738936656701699e-02,5.097548891923599917e-02,7.643047311934811350e-02,6.376224295423665867e-02,4.147136798207164132e-02,1.089545773133208106e-01,7.874086448240029401e-02,8.158682477374178121e-02,4.999278974788915614e-02,5.833645048181328868e-02,5.514720586719874806e-02,8.114914029228002812e-02,7.967491715766825133e-02,8.933047070678490353e-02,8.278867794207975250e-02,6.275805005835442818e-02,6.248957019508362409e-02,6.091721749224401211e-02,6.129131760736911128e-02,7.009990453320062709e-02,9.894976419486756214e-02,5.932833308608256168e-02,5.033229436166334475e-02,3.294857334408324984e-02,7.697603029487212756e-02,5.729410890963358705e-02,5.148824865072051254e-02,6.872637864903673177e-02,1.237188562584545515e-01,4.396415583978265790e-02,7.637052337786051637e-02,9.590206848532176198e-02,5.400660187121805733e-02,5.811084505574865694e-02,3.909370359973514397e-02,4.108994771624690373e-02,0.000000000000000000e+00
-4.784907823771494297e-03,-3.505399889882540240e-03,-6.662415879361621371e-03,-6.074770562477907303e-03,-7.599300962876047796e-03,-8.191547624590211560e-03,-4.984384334113825706e-03,-5.506697068009691262e-03,-4.468381701087612880e-03,-7.086331197630925914e-03,-4.117237792265217994e-03,-5.179314405660976998e-03,-3.925403107638183141e-03,-4.852154237667735334e-03,-2.555292258852468346e-03,-5.012945114476316869e-03,-4.087629824968842113e-03,-2.998066546290174741e-03,-5.518266334025863362e-03,-6.535090948627699306e-03,-3.787527142618306655e-03,-8.290560247089703502e-03,-3.818050257431163975e-03,-4.155309595488239707e-03,-4.271287625879709518e-03,-3.778446995796598800e-03,-2.378015510287805317e-03,-4.515148356823386888e-03,-5.264378534155164657e-03,-5.703955985850426604e-03,-6.287346004117849371e-03,-3.527343145005138163e-03,-4.596197470966035918e-03,-5.866743483048074415e-03,-4.965414432143911393e-03,-4.726019065403166096e-03,-9.578122489329977257e-03,-5.550677360748563355e-03,-4.181576874248376166e-03,-3.714191042529485509e-03,-3.393878289874936467e-03,-4.388260583300301020e-03,-6.619107557177859348e-03,-3.111451780671187738e-03,-5.203945277850023990e-03,-2.943613414574013445e-03,-4.630021534486990914e-03,-3.200053385397396300e-03,-4.359240961252917879e-03,-3.787759584055088065e-03,3.899071663951700416e-04,-3.099425654263403707e-03,-6.832300818487685098e-03,-1.330733418029517515e-02,-5.119795797300401297e-02,-4.173297045488889162e-02,-3.989294581777161341e-02,-5.382261963420865297e-02,-1.119436840824734603e-01,-7.060943928159983674e-02,-2.808836024275077406e-02,-5.342828625017152083e-02,-3.377646931495872917e-02,-1.543740895175032581e-02,-4.472942013270627543e-02,-4.732894167681203634e-02,-4.856640408999731567e-02,-8.442045625252482532e-02,-8.035395187452296084e-02,-7.041769941612731343e-02,-5.112068790760055520e-02,-5.860329884101738579e-02,-6.498684808966646853e-02,-1.921998859639019452e-02,-2.384313624066829781e-03,-5.655706973936709854e-03,-3.333648453510149826e-03,-3.611026759144822344e-03,-4.809352069531416460e-03,-7.252141110491112930e-03,-5.436727327882194191e-03,-6.103983095368851162e-03,-5.944122685011208815e-03,-6.928190494688901691e-03,-5.110157144883509424e-03,-5.987831131865621603e-03,-8.118646249738424581e-03,-4.041403037933695083e-03,-5.249957747673710678e-03,-4.225559427815690251e-03,-4.207800718534384157e-03,-2.761238674385003630e-03,-3.277106301217716684e-03,-4.137412819653253290e-03,-5.099617602065070407e-03,-6.319650218016815112e-03,-4.983438064816361236e-03,-3.970212900496101170e-03,-4.810477264818850511e-03,-4.791806487538504376e-03,-5.156626475206138420e-03,-5.607597861973348356e-03,-5.826600669300646511e-03,-3.963662109002862033e-03,-4.117352212214406976e-03,-2.582561936354233010e-03,-5.185267083301113751e-03,-3.442572578903767017e-03,-5.375111443357221720e-03,0.000000000000000000e+00
1.690797683259939472e-03,1.438418136001824504e-03,9.989154132625645364e-04,1.388623447380048009e-03,1.300798751398198798e-03,1.292978822625612777e-03,7.317313881161777644e-04,1.352009671161688879e-03,1.671756276293448126e-03,1.190706445435742037e-03,1.136931921121262260e-03,1.159465316882007328e-03,5.077591982345305583e-04,7.297696367308508913e-04,1.107937850072243094e-03,1.184615224899157430e-03,1.012866216672870471e-03,1.245911407455998999e-03,1.807672895170713782e-03,1.168743310616170454e-03,1.314314954776954350e-03,1.498475168050751680e-03,1.318996720607124333e-03,1.147197202969710674e-03,8.047624418529907096e-04,1.661272953053981316e-03,1.273352408655666112e-03,1.627897793840728941e-03,1.033048227146769228e-03,1.234522817171904846e-03,1.367925109189611649e-03,1.298814495334175067e-03,2.301783837329679505e-03,1.323872355387766984e-03,1.309161397609966094e-03,9.109580474743290621e-04,1.880587217223460977e-03,9.158798375598920785e-04,1.470755823919433353e-03,1.575216854108522999e-03,7.646040224224120172e-04,1.127102787567593007e-03,1.729484242096841805e-03,1.740286910689842073e-03,1.560797465739921074e-03,1.774069864298413518e-03,2.697345129557676083e-03,3.372679387926401894e-03,2.659113015913915860e-03,-1.412857691529017861e-03,-1.178968981942000137e-02,-5.179199558095484018e-02,-5.619531921935919105e-02,-5.002219630416934043e-02,-5.940547829348492848e-02,-4.307153206772190018e-02,-4.746674276184223440e-02,-4.928582366254258967e-02,-2.301955977274799600e-02,-3.733790219269748911e-02,-6.493986110911438570e-02,-7.555425060457299224e-02,-3.163888529799597366e-02,-5.880132321739857393e-02,-4.085145541918932394e-02,-1.483938745707673867e-01,-8.710649793740858626e-02,-6.604943065576678041e-02,-5.055340216141913229e-02,-1.918684316648991764e-02,-1.746112732570797785e-02,-9.432985016467948167e-03,-2.950560857401599707e-02,-3.646482436787177456e-02,7.158473710131541511e-03,4.021136203032023618e-04,2.076674515415422289e-03,1.281640830235767194e-03,2.205000921093724659e-03,1.167853928437710557e-03,1.656276247685462130e-03,8.215840732869731560e-04,1.949169810687340337e-03,1.522005600919415893e-03,1.829421530090851117e-03,1.729829360967503286e-03,8.242846872841255506e-04,1.202123242583149352e-03,1.026925451498109446e-03,1.505002904103985763e-03,6.763782183987873849e-04,1.912465937974923771e-03,1.453477074887911955e-03,1.174802020888441982e-03,1.153180691113557836e-03,1.081112431359935793e-03,2.144429076376330821e-03,1.466712283358806478e-03,1.878053888677130552e-03,9.941761509959492951e-04,1.554596476120009407e-03,1.336327335884136477e-03,1.931356090130529083e-03,1.797679180560107608e-03,2.007751363421273871e-03,1.403348643295542061e-03,1.436261474495334175e-03,8.613064976755616196e-04,1.483832215156167872e-03,0.000000000000000000e+00
-2.617989918449161921e-04,-2.005324502525446500e-04,-2.504468291527057306e-04,-3.939226749073645333e-04,-3.769046281068622116e-04,-3.563771262734187571e-04,-4.155797355329407202e-04,-4.133271851170418213e-04,-3.410416934535222960e-04,-3.133249409224820974e-04,-3.240636187750089645e-04,-3.318660437495364883e-04,-5.576147464154788003e-04,-3.407125611023498722e-04,-4.523152455120594217e-04,-3.654882825780091365e-04,-3.824528468949567003e-04,-2.494614994360449590e-04,-4.211262851064350625e-04,-4.682255067597234418e-04,-2.786190716565195005e-04,-3.082434262675451159e-04,-4.330933931867298739e-04,-3.458102282391072447e-04,-3.063593235828913019e-04,-3.216749149806326933e-04,-2.671026503539615667e-04,-4.538282287019531334e-04,-3.398837228244475117e-04,-2.999548603657271298e-04,-4.346729434529548542e-04,-3.595661875551994725e-04,-4.058858302503220322e-04,-3.416983776643932281e-04,-4.325800223215184488e-04,-3.939729242153822055e-04,-4.109095589008898621e-04,-3.793374711306568298e-04,-4.544620313602199630e-04,-2.995142769904275758e-04,-3.941377938559384756e-04,-4.063801596446730462e-04,-3.650945318475147571e-04,-4.095184007517986536e-04,-3.963296405636912347e-04,-5.103313101498767454e-04,1.289003860253709729e-04,-9.608742785373335137e-04,4.980971193311137767e-03,-4.468771480581452266e-02,-7.521730500914156070e-02,-1.057312371209184892e-01,-3.230092468168695857e-02,-3.347751883434010867e-02,-1.783418109718170816e-02,-1.229497825275482903e-02,-1.268789034726567309e-03,-4.750499447429778165e-03,1.357112843337719699e-03,-3.999646302351201298e-03,-1.059221639044357829e-02,-1.625304876319857289e-02,-5.805528579879662421e-02,-3.489687943559583588e-02,-4.153681798169817085e-02,-2.142354618573761096e-02,-2.498849382311178410e-02,-2.417890071384413628e-02,-1.511817593386276595e-02,-2.416313632388457019e-02,-1.935540177832712275e-02,4.184189894483507713e-03,-1.095572215952044307e-02,-1.711097059158452754e-02,1.611467664144259878e-03,-1.143347440935612311e-03,-1.165316175029260164e-04,-3.009779225751431407e-04,-6.104214333958109815e-04,-2.916652336176374762e-04,-3.295751350426466900e-04,-4.683391681870543066e-04,-2.864230178683043891e-04,-3.984822627933200072e-04,-3.581647755511677828e-04,-3.781657595471412964e-04,-3.616533464634057366e-04,-4.221565461592668208e-04,-2.914836974195260345e-04,-3.997326105843568658e-04,-5.503059646142340403e-04,-3.106927825541632338e-04,-4.657907797094035392e-04,-3.314486605743457949e-04,-3.580268632410013628e-04,-3.514481952618280555e-04,-3.092263917661864508e-04,-3.519657022636582316e-04,-3.497087881816784592e-04,-4.410318103455271028e-04,-3.727156155522374625e-04,-3.845841318082199268e-04,-2.705772720580592217e-04,-4.164562601908531822e-04,-3.097205235655326534e-04,-1.454952667665301868e-04,-3.420265069567613955e-04,-5.013255547116646791e-04,-4.356910293150597518e-04,0.000000000000000000e+00
1.017568334787832574e-04,8.825289803278053879e-05,8.468716055679883766e-05,1.031214544969327285e-04,1.219966252634390223e-04,8.317170974390540508e-05,4.443302856064360262e-05,7.379522920951080817e-05,9.014284132508450188e-05,5.031826539507672572e-05,1.250134689352077396e-04,8.344573480031424806e-05,9.364126560811923228e-05,8.912976711014589245e-05,8.910896080928344069e-05,9.556602893857262058e-05,1.207033808547557590e-04,7.728700313196238878e-05,1.029948625662393651e-04,1.036038762580833770e-04,9.340038947964800296e-05,1.389913555996965101e-04,6.966727953805646205e-05,1.000877041370824551e-04,7.774587821098819266e-05,6.987435608472705500e-05,7.515993812041339987e-05,7.253277792084673382e-05,5.953180299632049533e-05,5.912892069677445613e-05,7.961464964684864562e-05,1.243907421730000790e-04,1.048220043411297306e-04,1.015675646473510637e-04,8.370476889565893128e-05,1.088888951502834789e-04,6.794165472700388719e-05,9.516262730809870352e-05,8.838483105521247995e-05,1.115290669295613488e-04,7.664284849003089668e-05,7.308813216689728819e-05,8.008669177519634949e-05,1.619785288401886679e-04,-8.553490244194472103e-06,6.301547616746812916e-04,-2.854177182236349551e-03,2.246188294088744225e-04,-4.474452529630607023e-03,-7.974201440595726775e-02,-1.424455103215442886e-01,-7.926993452766294135e-02,-2.638216423124966140e-02,-2.921710064206258905e-03,5.072401865163611578e-03,1.230830263775362782e-02,8.576350296145786659e-03,-1.885922187748377554e-03,-1.529635887740473689e-02,-2.186867820267844598e-02,-3.362981067001465096e-02,-1.510484546237346286e-02,-1.140891865950497894e-02,-2.515767628374450046e-02,-1.365281483548841726e-02,-2.667283155197012687e-02,-1.057235205000369013e-03,-1.213282964393733350e-02,-8.462137380377815835e-03,-9.987720644663486066e-03,-2.008436206716619245e-03,-2.589823908070840630e-04,-4.826743245166834409e-03,3.825517773890503397e-03,1.124458851382806324e-03,9.975432527845659236e-06,1.252366046849795293e-04,6.670001529519369542e-05,4.905987404665018698e-05,6.961477268351261988e-05,9.435126824899942087e-05,2.310130342013605670e-04,2.791662111537553050e-04,1.673184352741475221e-04,1.476217547250821148e-04,1.068620364018284317e-04,8.589359008041972006e-05,8.954453936655022445e-05,1.269420545622970415e-04,1.046666448298902392e-04,1.200223968500380579e-04,7.916538484480740772e-05,1.297655881569637808e-04,8.012164135645977636e-05,9.465403573375164297e-05,1.478927979882073862e-04,1.300906516772909569e-04,9.229985182109131606e-05,1.006373788510347506e-04,9.046726128509086670e-05,6.899522629399793027e-05,1.245104273008361656e-04,7.899387172044930450e-05,1.144649915359462108e-04,7.009763818279006421e-05,7.065690566125224675e-05,1.042963213657587305e-04,1.501606015583409944e-04,7.579180341753735260e-05,0.000000000000000000e+00
-2.170240311068924129e-05,-2.390351585722331616e-05,-1.768276953889312992e-05,-2.073048456427928910e-05,-2.440268814291943534e-05,-2.540711570323609108e-05,-2.866835614731821089e-05,-3.313929103502624728e-05,-1.888530890275092239e-05,-2.128393301344984803e-05,-2.233571629186913309e-05,-2.188669935754756118e-05,-2.726355562641779977e-05,-2.620336198168816405e-05,-2.606130112847204522e-05,-3.151448578451514307e-05,-2.619595840432381126e-05,-2.292610936570313281e-05,-3.477677147009693924e-05,-3.719091491213892341e-05,-2.737624449703644750e-05,-2.509999114577060155e-05,-3.016041733989286463e-05,-2.985020064454667622e-05,-2.080005367499683793e-05,-1.796919305288110531e-05,-1.701174820508853989e-05,-2.626134704220613118e-05,-2.254540349944760805e-05,-2.793390551708141079e-05,-2.142813358718710434e-05,-2.128708450687204180e-05,-1.674649290229544802e-05,-2.652209368087727253e-05,-3.235588346789854011e-05,-2.911033200620234012e-05,-1.608421172665143320e-05,-2.776655932159080757e-05,-3.596665845303271988e-05,-2.905804366244084557e-05,-3.267482140653767624e-05,-1.684654838909042888e-05,-4.551584345637045553e-05,3.382304968159295070e-05,-2.043061904378823607e-04,7.350271959334827307e-04,-3.096654615403682340e-03,6.901085595660400723e-03,-2.829870753553266963e-02,-3.863876227540847391e-02,-3.186969639955545414e-02,-3.763041977815737016e-02,-1.583987126073804416e-02,-1.984294167909149420e-03,-5.701132797495526462e-03,-1.629735571469016764e-02,-4.927258145793893956e-02,-6.159466296822461301e-02,-5.394040696879059266e-02,-4.556634776863026370e-02,-8.785917482479999041e-02,-3.689022824317159804e-02,-4.007323148971592836e-02,-1.783426707488431490e-02,-6.580261369181657910e-03,-1.065830316225851657e-02,-1.756884892480396450e-03,-9.658431880742737946e-04,-4.059911546973799835e-03,3.479390711674114779e-03,9.297733488499054441e-03,-1.730507250012769003e-03,6.142066593837941339e-03,1.382882138543317131e-02,-3.699160519387109658e-03,6.720526057148284689e-04,-1.804501674418800179e-04,2.052619335196482597e-04,1.168629638867037094e-04,-3.701369360061657716e-06,-2.645420372206546073e-04,-5.290512277105701268e-04,-4.653424229375172473e-04,-6.710035822874569527e-04,-4.498920059238424932e-04,-7.546327362756628961e-05,-3.130073298415978114e-06,-3.803604990527200579e-05,-2.338945405225097675e-05,-3.337720895216451987e-05,-2.962851604927072384e-05,-3.203641803449170305e-05,-3.719093586575212369e-05,-2.446140874963493716e-05,-2.039259736357785442e-05,-2.588679330671995611e-05,-1.905037497210702348e-05,-1.796533325825401238e-05,-2.496585967232772504e-05,-2.755529942776715688e-05,-1.930454755459745799e-05,-2.367341892913547673e-05,-1.950369771428734587e-05,-2.865317520039051288e-05,-1.765994912279606464e-05,-2.629559278359712947e-05,-2.971689365734254542e-05,-1.884275490785185367e-05,-1.833100434582534330e-05,0.000000000000000000e+00
1.110881733306643399e-05,6.372083543259499199e-06,6.805102814572338164e-06,8.791588161633088060e-06,8.935215962790138278e-06,6.163627077946043073e-06,3.395764089456315943e-06,6.538189370376753175e-06,5.039769321367910033e-06,4.356445076991424909e-06,5.537620272986273291e-06,3.961797326049302143e-06,9.082550806981294164e-06,4.291308605690833804e-06,6.024500910229182340e-06,9.654470676152700125e-06,5.874120095572661142e-06,8.230904019086103982e-06,6.701856555216689030e-06,6.740566816956433397e-06,6.717724991068248611e-06,7.414725275564100883e-06,9.137066984912363570e-06,6.567290524844122258e-06,6.485350115405718804e-06,4.606614290790709523e-06,8.261035105270781134e-06,4.678069057069354245e-06,5.264543137608474847e-06,5.012294336742436294e-06,7.195979156641871822e-06,8.105086492932210831e-06,5.470818684887177868e-06,5.409398660071352409e-06,9.328153373100946905e-06,9.323863108456242654e-06,1.091700353826738010e-05,7.114846595731880284e-06,7.961015881174670052e-06,5.802201421504024495e-06,6.545619009571896618e-06,6.015805322096292080e-06,1.655263887850415690e-05,-4.548938140486151477e-05,-1.008669961247442878e-04,3.489111643095028871e-04,-6.668143262310334551e-04,5.982158007880338316e-03,-4.100090328974413667e-02,-3.977376309721058351e-02,-3.423999344122127982e-03,-7.723802979027784288e-03,-3.058494265392174092e-03,-2.349907823508350785e-02,-4.573832290269341794e-02,-9.635908308713932169e-02,-7.448726640550339118e-02,-6.570002115963219369e-02,-1.763654224188658179e-02,-1.324674738211446996e-02,-7.827732783193786306e-03,-1.808689985606693959e-02,-1.209111336313442413e-02,-3.242949038914158099e-03,-4.664395930221719206e-05,-2.657337350532902685e-03,-4.584788827154170042e-03,-1.806319939061169777e-02,-5.373341006036226435e-03,1.437533494690983226e-03,2.239813586081758692e-02,1.114607616904040102e-03,2.950985154014807224e-02,2.885642071685575599e-02,-5.865723638692304544e-03,1.646595994401556153e-03,-3.517543181900892606e-04,-2.537823048694344704e-04,-3.710415229524643326e-04,-1.523309146899908234e-04,3.866842224404665315e-04,1.274600507652191416e-03,2.607850643656097270e-03,2.225670913166361443e-03,2.278548699396090987e-03,3.476421620620249900e-04,-1.514159693332974802e-04,3.904179306079083329e-05,-3.274255241592147486e-07,8.707059639490469190e-06,5.310592355333879988e-06,7.915141132774805130e-06,6.282096014275922364e-06,4.055947001862430444e-06,6.122902023744572131e-06,5.849304726433582234e-06,7.655246619070848178e-06,8.271816507804505115e-06,8.117100163177501287e-06,6.176076370543816837e-06,6.176275979363097461e-06,7.117231105424224471e-06,6.165915774867105466e-06,8.188749916068952149e-06,6.381615411615185757e-06,6.391383038954342708e-06,5.494809916214840874e-06,4.688929936787234406e-06,5.345336966454262855e-06,0.000000000000000000e+00
-1.152358132403409741e-06,-1.318610763756027028e-06,-2.249975262377258628e-06,-1.858607087698031023e-06,-1.917677385476538506e-06,-1.867716789410518062e-06,-1.230056988722722098e-06,-1.687851523617659160e-06,-1.790176349205581776e-06,-1.983624910824299742e-06,-1.399622094484727741e-06,-1.484558384252717747e-06,-2.453008061936111988e-06,-2.615336503119236125e-06,-1.047401559907551717e-06,-1.879731513674051714e-06,-2.075119642442555803e-06,-2.504007897144216076e-06,-2.108358662701041503e-06,-2.045082802661317366e-06,-1.550022912279312801e-06,-2.736966879701989604e-06,-1.156835533409023869e-06,-2.125619152763946260e-06,-2.198772718072842664e-06,-1.638737482849695483e-06,-1.810460445308051113e-06,-2.011195478335035641e-06,-1.597965949030544462e-06,-1.250869750301335065e-06,-1.443451415494318339e-06,-1.778403990470946359e-06,-3.395744184933539710e-06,5.860328169677545297e-07,-1.693875747762121285e-06,-1.653600153279156563e-05,-7.865015585844421729e-06,-1.116975898990458372e-06,-5.478182963401134102e-06,-8.125185732158991535e-07,-6.822659532934706018e-06,3.857562581482073708e-05,-1.323835646607702046e-04,4.329619853246026071e-04,5.093291924539037133e-04,-3.884266628560114644e-05,3.525319355526460984e-04,1.877440238887474874e-03,-1.326150177975492402e-02,1.030167638840188667e-03,8.479566225349134331e-03,1.780212973518675856e-02,-6.551594926956356285e-03,-3.869685971871634350e-02,-4.240086814003781596e-02,-5.515177581681359603e-02,-2.501813895770038654e-02,-4.247563422442521969e-02,-6.545389396347232359e-03,3.600157717863830108e-03,4.888394563652772792e-03,6.106700437393308700e-03,-1.022637563991641652e-03,2.814601036660118968e-04,-3.417914203120110683e-02,-2.404716829320492286e-02,-2.460195082415578965e-02,-9.985555733214033017e-03,-1.566067544078302703e-02,3.770523156895122779e-03,6.158186473324845853e-03,8.477289097163241693e-03,8.338872152578033492e-02,1.471556824388932372e-02,-4.219670474067822342e-03,2.230975710168523818e-04,-1.198265460099718491e-05,1.186039884749686118e-03,1.564165141661435793e-03,-8.175051601606262439e-04,-3.466358914629774808e-03,-6.316009094964534533e-03,-7.836463235071797206e-03,-9.510841375272572479e-03,-8.347587887889746164e-03,-2.504506038746415891e-03,5.858045631388042419e-04,-1.842950971070704146e-04,4.938576860719139729e-05,-1.353735152108033852e-05,8.450228757626400163e-07,-2.085723743128158669e-06,-1.812371449104181331e-06,-1.713090946163890856e-06,-1.575764765576438952e-06,-1.854205759546370767e-06,-1.274802952813381779e-06,-2.071396160774381052e-06,-2.471912310330584650e-06,-1.534611597486317533e-06,-2.295158906525392377e-06,-2.261033717544531490e-06,-2.059836505475959170e-06,-2.386481807825650986e-06,-1.859706063278674085e-06,-1.998056058454662755e-06,-2.131144356510345592e-06,-2.494826139098026994e-06,-2.648857498093804181e-06,0.000000000000000000e+00
2.583544663395753843e-07,3.456610922228618100e-07,5.113893181375464936e-07,4.518787842130913376e-07,3.999306964792741035e-07,5.013316401287617895e-07,4.776420531358614015e-07,3.397946225400860858e-07,4.430831923698508545e-07,3.776648737322436277e-07,4.454533854028329404e-07,4.222732394944900315e-07,5.007507856153833289e-07,3.693275374069758241e-07,5.614414239708316337e-07,6.947598746172792060e-07,2.444508981615700758e-07,5.115306773293125357e-07,4.838581814257565172e-07,5.330816275958688109e-07,6.065936670428384217e-07,3.989572783096491922e-07,4.025465924180209639e-07,5.461490577047000957e-07,4.409776958244270393e-07,2.822480652794963597e-07,4.104079592181913874e-07,4.692673775934486275e-07,3.807355249591603325e-07,6.089835764605806694e-07,5.164724144094974831e-07,-2.185088372509792958e-08,2.568295100136655692e-06,-4.347505302700432986e-06,4.913849081636983943e-07,4.013800871827865664e-05,1.558220034504467289e-05,-2.480388889235972193e-06,4.666132097647421968e-06,3.981418913805803625e-06,-6.824957228385621218e-06,3.060558220316192434e-05,-8.433787614647680995e-05,1.094565373660131083e-03,9.772129253416467123e-04,-2.033419971298150810e-04,9.912651242826458781e-04,-2.443912226919322758e-04,1.210409530039283262e-02,3.322371027563796042e-02,1.605654733297025641e-02,-1.958352462303485086e-02,-7.647784191557538414e-02,-9.805453303628484940e-02,-2.955703183781916224e-02,-3.315631874014395453e-03,2.075872439353685847e-04,4.470729437042209389e-03,1.947745348777713600e-03,-1.344731899969102938e-02,-1.145135594057611859e-02,-3.569461887497566571e-02,-3.128037325273728270e-02,-4.066839827893861670e-02,-5.196057331605151430e-02,-1.568768031751776801e-02,-3.068088845513885707e-02,-1.209762420842624454e-02,-1.156471975177938115e-02,2.743010271170813821e-03,1.364910382533475811e-02,4.479418771163867080e-02,6.920659245718416286e-02,-5.069336205886006835e-04,1.119054871084317927e-03,1.676987417375958890e-03,-9.154325552668866016e-04,-1.035276050671710482e-02,-1.528880704419412380e-02,-5.654426876571159132e-03,2.664990903995872844e-03,2.638776763508374895e-02,2.834646592030072576e-02,3.390906264649377194e-02,2.117193127597537944e-02,1.182223922462239665e-03,-1.798332154855889755e-03,3.425510337554033328e-04,-6.555697454042746250e-05,3.288542813186431913e-05,-7.006392522059527077e-06,1.826202269853701909e-06,2.594575952814439877e-07,9.115493532635670752e-07,4.636266741477545562e-07,5.551445232480893088e-07,5.198618111122071453e-07,6.555161496294403900e-07,4.820648419908273264e-07,8.760466948183218502e-07,5.929427765504337985e-07,4.993674557279962674e-07,5.385169645897601683e-07,5.866059023131067287e-07,5.189785938627937792e-07,4.973199273719248174e-07,7.766378096398423798e-07,5.599283019921211045e-07,4.629833983063889415e-07,0.000000000000000000e+00
-1.236146015002073866e-07,-1.592244234167264683e-07,-1.086207142323894698e-07,-1.923479886657466470e-07,-1.592383947532935177e-07,-9.165103858506362647e-08,-1.133011081954643384e-07,-1.111806201349442659e-07,-1.125616568589197661e-07,-1.802930253608135592e-07,-1.077414910654564887e-07,-1.351723657538264624e-07,-1.558229234028740594e-07,-1.288055191753193535e-07,-1.281556221320821139e-07,-1.446418195486011221e-07,-1.346744092795841156e-07,-1.178577407806250931e-07,-1.418329220563379929e-07,-1.346487814029202884e-07,-1.550078965343415769e-07,-1.339428293740769195e-07,-1.809726767113374266e-07,-1.428906848860260269e-07,-1.713429669753176325e-07,-1.162228497226713344e-07,-1.401101082192000797e-07,-9.454969057129862632e-08,-1.683311204262458112e-07,-1.441447705805031025e-08,-6.721737626365437820e-07,1.790003930451614968e-06,-1.051707031482542530e-05,4.273895186243577846e-05,1.094253141065395355e-05,-1.797340347067217603e-04,-6.495014252592097646e-05,1.230363762448013590e-05,-1.160753865987294452e-05,-8.822578671173685221e-06,3.978949019094735738e-06,-3.294785867532484583e-06,-6.837023522064202051e-06,-5.487120801882091822e-04,-1.218386073800664269e-03,3.087615428905184090e-03,4.742083488705362872e-03,-2.565826122714062393e-02,-2.313047353680556042e-02,-5.702518015222355447e-04,-1.580375684874132242e-02,-6.673284855201970511e-02,-5.022151290897312187e-02,-4.811185932499113110e-02,-7.466430230853499106e-03,-1.191904552188044128e-03,-3.545002754629026211e-05,-3.439799242815513858e-02,-2.497893392149074659e-02,-2.716482835279031630e-02,1.178646310590876316e-02,-1.806687894401644290e-02,-4.874151725148131390e-04,2.841194565574603655e-03,2.972946659783393120e-02,-1.620863887165530223e-03,-1.078512575758394654e-02,-1.442482295828137126e-02,9.474057075187360816e-03,1.431847614576694898e-02,4.532970092921189548e-02,6.997810299540453693e-02,1.630222349563103384e-02,-4.294296244138804189e-03,-5.171945232714482941e-03,-1.042874565514429613e-02,-5.200898516590231335e-03,1.587451633109700569e-02,6.498915189923321067e-02,7.400980188019568029e-02,1.511650113768351344e-01,1.311311876043581848e-01,1.437025184488294471e-01,1.307391154562359270e-01,1.835768559048522597e-01,7.116883168814162886e-02,-7.227538171447632281e-04,8.751415432889229256e-05,-7.189447306566888588e-05,2.102380573355813937e-05,-7.789201365008156585e-06,1.972512637288107413e-06,-5.714600537335181347e-07,1.847803636463117656e-08,-2.407997532781378163e-07,-1.183767034060870202e-07,-9.781444254440830493e-08,-1.182624012996479529e-07,-1.489603745724163543e-07,-1.214113761929160039e-07,-2.024520228939814613e-07,-1.387648864812494143e-07,-1.798335269245771413e-07,-1.294151975114359502e-07,-1.063491449979718506e-07,-1.403696310348372380e-07,-9.757703199453511329e-08,-1.022229760875754847e-07,-1.564538079428306206e-07,0.000000000000000000e+00
